Name,Anné de crétion,Chiffre affaires,Collaborateur,Siège,Activité,Presentation,Website,Skills,Linkedin,Twitter,Facebook,Others,Url,links
REVOLUTION DSI,2020,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," Cabinet conseil spécialisé dans les domaines suivants ;DSI de transition, DSI à temps partagé, Recrutement de DSI, Coaching de DSI, Conduite du changement, Sécurité informatique, Cloud & Hyperconvergence, Virtualisation & Containerisation, Big data, Data protection & cybersécurité, Machine Learning,, Méthodologie & Qualité, Expertise métier Banque-Finance : Asset Management, Risk Management, Réglementaire, Intelligence Artificielle, Trading, Flux financiers temps réel.REVOLUTION DSI MET À VOTRE DISPOSITION SES EXPERTS TECHNIQUES POUR RÉUSSIR LA DIGITALISATION DE VOTRE SYSTÈME D’INFORMATION.Cette stratégie de transformation digitale s’appuie sur plusieurs axes :Cloud & Hyperconvergence,Virtualisation / Containerisation,Big data,Data protection & Cybersécurité,Machine Learning / Intelligence Artificielle,Méthodologies DevOps / Agile / Scrum / Kanban / Qualité ITIL,Maitrise du métier du client.REVOLUTION DSI peut intervenir sur plusieurs types de prestations :Audit de votre Système d’Information,Cartographie des risques et audit de sécurité informatique,Définition et mise en oeuvre d’un Schéma Directeur Informatique,Intérim de management,Avant Vente et Aide à la réponse d’appel d’offres,Assistance à la Maîtrise d’Ouvrage,Expertise et assistance technique.Cette stratégie de transformation digitale s’appuie sur une trés bonne connaissance des métiers clients :Banque d’investissement,Courtage financier,Asset management,Banque de détail,Assurances,Courtage d’assurance,Industrie,Commerce & distribution,Secteur public. ",,"Base de données,Business Intelligence,Business Object,Cybersécurité,Data mining,Déploiement,Digital,Migration,MOE,Réseaux,+46",,,,,https://www.free-work.com/fr/companies/revolution-dsi,https://www.free-work.com/fr/companies/revolution-dsi
Willcome,2021,"
 Non renseigné
","
 < 20
","
 Nantes, Pays de la Loire
","
 Agence WEB / Communication
"," Willcome est une jeune entreprise qui a envie de casser les codes. Nous sommes très attachés au bien être de nos collaborateurs et nous cherchons un épanouissement commun au quotidien.Nous travaillons en flex office, télétravail First avec possibilité de se retrouver dans nos locaux ou locaux 100% si vous préférez, c'est vous qui choisissez. Indépendant ou salarié, nous nous adaptons à votre souhait !Les dirigeants sont tous issus de la technique et avons occupé au cours de notre carrière l'ensemble des postes que nous proposons. Développeur, chef de projet, consultant, business developer, ... 0 offre d’emploi en ligne 0 offre de mission en ligne",https://willcome.fr/,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQF6S5cPwKs66QAAAYPsr6LIlz3WHBYjjt5ycFneA_xw8Dz7dJFdd7J2TCQnUsRE-YoZ1sdm4_cSBJILn7akXCLIgSjN9B2aJOfkoTra8-1oRwPOsq3GCh7YN8Sl_YKvxIwsFdk=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fwillcome%2F,,,,https://www.free-work.com/fr/companies/willcome,https://www.free-work.com/fr/companies/willcome
CAHETEL CONSULTING,2022,"
 Non renseigné
","
 < 20
","
 Persan, Île-de-France
","
 Sourcing / chasseur de têtes
"," Société de conseil spécialisée dans les métiers de l’IT, de l’ingénierie et du digital, Cahetel Consulting privilégie une approche qui allie performance et bien-être au travail. Nous accompagnons et conseillons nos clients afin d’assurer pour nos utilisateurs la disponibilité des applications métiers et le meilleur niveau de service. Nous mettons une équipe dédiée à la gestion et au suivi de nos consultants, et accompagnons les clients dans l’évolution de leur système d’information en proposant des services intégrant le conseil, la gestion de projet, le déploiement, le maintien en condition opérationnelle ainsi que l’assistance aux utilisateurs. Ouvert aux entreprises de toutes tailles et du secteur de l’IT, et trouver rapidement les meilleurs prestations disponibles.Nous accompagnons également nos clients pour la contractualisation avec le prestataire, en s’assurant de leur conformité. Le suivi de la prestation se fait en ligne ; et à la soumission du comte rendu d’activités (CRA), une facture est émise. Cahetel Consulting veut se démarquer par son approche et sa capacité à proposer des services à forte valeur ajoutée dans un large panel de secteurs d’activité, en tenant compte des normes et caractéristiques propres à chacun d’entre eux : •TÉLÉCOMMUNICATIONS •BANQUE, FINANCE, ASSURANCE •DISTRIBUTION (E-COMMERCE) •INDUSTRIE / BTP •SANTÉ •TRANSPORT •MÉDIAS •SERVICE PUBLIC 0 offre d’emploi en ligne 0 offre de mission en ligne",https://cahetel-consulting.com,,,,,,https://www.free-work.com/fr/companies/cahetel-consulting,https://www.free-work.com/fr/companies/cahetel-consulting
IBITEAM,Non renseigné,"
 Non renseigné
","
 < 20
","
 Mantes-la-Jolie, Île-de-France
","
 ESN
"," Nous sommes une ESN, spécialisée dans les nouvelles technologies autour de la data :- Transformation digitale- Business Intelligence- Intégration, migration et analyse de données- Echanges de données informatisées 0 offre d’emploi en ligne 0 offre de mission en ligne",,,,,,,https://www.free-work.com/fr/companies/ibiteam-1,https://www.free-work.com/fr/companies/ibiteam-1
PLATINIUM GROUP,Non renseigné,"
 Non renseigné
","
 100 - 249
","
 Hem-Monacu, Hauts-de-France
","
 DSI / Client final
"," Welcome to Platinium Group – one of the fastest growing companies in the ticketing industry. We offer world-class solutions to B2B clients and outstanding sport experiences to consumers all over the world for events in Formula One, MotoGP, Tennis, Motocross, Rugby etc.We operate out of offices in Monaco, Milan, Paris, Shanghai and Barcelona and our mission is to help our clients succeed by maximizing the results of each event and provide the best product experience for consumers.Our cutting-edge solutions provide ticketing, CRM, logistics and digital marketing services to many Event Organizers around the world. We also focus on providing first-class experiences to sport fans through our own Brands – Gootickets.com & Gpexperiences.comPG is always looking for smart engaged people who think differently and want to change the world! We hire a multitude of profiles and personalities in the numerous fields we operate in and truly value the importance of team work. Dynamism and creativity fuel our growth and passion. 0 offre d’emploi en ligne 0 offre de mission en ligne",,"DevOps,Docker,Symfony",,,,,https://www.free-work.com/fr/companies/platinium-group,https://www.free-work.com/fr/companies/platinium-group
Digital Business Works,2017,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," Digital Business Works offre un ensemble de prestations dédiée à la transformation numérique des organisations.Avec plus d'une cinquantaine de références dans le domaine de la facture électronique, des plateformes B2B et des ERP nous nous positionnons sur:- le conseil en intégration de plateforme B2B et d'ERP- la gestion de projets- l'organisation du support- l'édition logicielle d'appsPour plus d'informations, nous vous invitons à consulter notre site : www.digital-business-works.com 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.digital-business-works.com,"MOE,Monitoring,Business Analyst,Programmation,Digital,Data mining,Google Cloud Platform,MOA,Business Intelligence,API,+22",https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2F26019134%2Fadmin%2F,,https://www.facebook.com/search/top?q=digital%20bu,,https://www.free-work.com/fr/companies/digital-business-works,https://www.free-work.com/fr/companies/digital-business-works
Typology,Non renseigné,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Start-up
"," Typology is the first skincare brand launched by Good Brands, an ambitious project to build a new generation of digital first consumer brands. Founded by serial entrepreneur Ning Li, Typology was launched in 2019 after a seed funding round of 10M$, backed by European investors and entrepreneurs such as Xavier Niel, Marc Simoncini, Alven, Firstminute capital.OUR TECHNICAL STACKDesign & frontend: JAM stacked based on Gridsome (Vue.js, GraphQL), TailwindCSSBackend: Node.js , Typescript, GraphQL, Headless CMS (StoryBlok), Headless Shopify, AWS, GCP, ERP built on a open source platformData: AirByte+DBT, Redis, DynamoDB, BigQueryOther: Gitlab CI, LambdaTest / Selenium grid 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.typology.com/,"Javascript,Node.js,UX design,Ui design",https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFdFowO0JOicQAAAYPssDsg1evNZ0i_rhoM9VKAklIdAiOrVQSAWXuD4Ud-OeMYTSdSIGmSwrJT4MncTSibhogCua7ZcKNxuyQqvWIQiFCzyr5A9Mf1WGtXLWJHsIeA-AdQatY=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Ftypology%2F,,,,https://www.free-work.com/fr/companies/typology,https://www.free-work.com/fr/companies/typology
CAPGEMINI-APPS,Non renseigné,"
 Non renseigné
","
 > 1 000
","
 Paris, France
","
 ESN
"," Capgemini est un leader mondial, responsable et multiculturel, regroupant 340 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la technologie, le Groupe est guidé au quotidien par sa raison d’être : libérer les énergies humaines par la technologie pour un avenir inclusif et durable. Fort de 55 ans d’expérience et d’une grande expertise des différents secteurs d’activité, Capgemini est reconnu par ses clients pour répondre à l’ensemble de leurs besoins, de la stratégie et du design jusqu’au management des opérations, en tirant parti des innovations dans les domaines en perpétuelle évolution du cloud, de la data, de l’Intelligence Artificielle, de la connectivité, des logiciels, de l’ingénierie digitale et des plateformes. Le Groupe a réalisé un chiffre d'affaires de 18 milliards d'euros en 2021.Get The Future You Want* | www.capgemini.com*Capgemini, le futur que vous voulez 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.capgemini.com/fr-fr/,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQGCY-M9S5GzaAAAAYPssFZ4pcqLV2kiCNSxuskCSHWTeMs6t2aBooTybliips7r1bd2HIVhpbz7AOoqA2GhE_85MWj1466vuVrddfvW_fHCaN4N5CdfTZA4AnAHI1ruotTL7vY=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fcapgemini,,,,https://www.free-work.com/fr/companies/capgemini-apps,https://www.free-work.com/fr/companies/capgemini-apps
Be Resilient Group (BRG),2002,"
 2 000 000
","
 20 - 99
","
 Paris, France
","
 Cabinet de conseil
"," Be Resilient Group (BRG) est le spécialiste français du conseil en système de management de la continuité d’activité (SMCA).Fort d'une expérience d'une vingtaine d'années en PCA via notre pôle Adenium, nous nous sommes structuré en groupe (Be Resilient Group) depuis 2ans. Aujourd'hui, sommes leader dans la certification ISO 22301 dont nous coanimons le club (le Club 22301) et avons accompagné SOITEC, la première société française certifiée ISO 22301 dans sa démarche de certification. Environ la moitié des organisations certifiées ISO 22301 en France, ont bénéficié d'un accompagnement à la certification fourni par BRG. Nous proposons du conseil, de l’audit, du management des risques, de la gestion des crises, de la cyber résilience, des formations certifiantes (ISO 22301, ISO 2700X.…) et avons obtenu la certification QUALIOPI. Nos références sont présentes dans tous les secteurs et toutes les tailles d’organisations. Nous sommes un réseau de spécialistes certifiés, tous animés par l’envie d’apporter notre savoir-faire de pointe en continuité d'activité et en cybersécurité aux clients.Nous travaillons avec agilité, dans la plus grande convivialité, pour satisfaire les nombreux clients qui nous font confiance.Rejoignez des pionniers en continuité d’activité et des experts regroupés au sein d’une communauté engagée, dynamique et passionnée. ",https://www.beresilientgroup.com,"Architecture,Cybersécurité,Firewall",https://www.linkedin.com/signup/cold-join?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fall%2F%3Fkeywo&trk=login_reg_redirect,,,,https://www.free-work.com/fr/companies/be-resilient-group-brg,https://www.free-work.com/fr/companies/be-resilient-group-brg
DATACORP,Non renseigné,"
 Non renseigné
","
 Non renseigné
","
 France
",, Cette société n'a pas renseigné de description. 0 offre d’emploi en ligne 0 offre de mission en ligne,http://https://,,,,,,https://www.free-work.com/fr/companies/datacorp-5,https://www.free-work.com/fr/companies/datacorp-5
Osiris Cloud,Non renseigné,"
 Non renseigné
","
 < 20
","
 Rueil-Malmaison, Île-de-France
","
 ESN
"," Osiris Cloud est un cabinet de conseil informatique spécialisé en cloud, DevOps, FinOps et Sécurité. Nous aidons nos clients à tirer le meilleur parti du Cloud. Du conseil à la réalisation nos experts vous accompagnent à mieux cerner et implémenter les pratiques DevOps. Nous mettons à votre disposition les compétences pointues de nos collaborateurs afin que vous puissiez combiner agilité, cloud et DevOps. 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.osiriscloud.com,"Ansible,Architecture,Audit,Azure,Cloud,DevOps,Git,Infrastructure,Kubernetes,Linux,+7",,,,,https://www.free-work.com/fr/companies/osiris-cloud,https://www.free-work.com/fr/companies/osiris-cloud
Balder Solutions,Non renseigné,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 ESN
"," BALDER SOLUTIONS est une ESN spécialisée dans toutes les problématiques de traitement de la Data, d’ERP, de CRM, de SIG, de dématérialisation, de Smart City et de réalité virtuelle. Nous accompagnons nos clients depuis la phase de cadrage jusqu’au déploiement auprès des équipes métiers et intervenons dans les domaines de l'énergie, des utilities, de l'industrie, de la banque, de l'assurance et de la santé. ",https://www.baldersolutions.fr/,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQGGHX7vXIWo9QAAAYPssLwIJp9rW8YDAuQfPfI1eYY6xYqlmzJnJehidGaJIqEiRmi0xlKgx4X-OgIdjkQ0mYab-zDPp1T6QXq7xTX8DTnMlv9kxnVweakizllsHnz4k7EtYDg=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fbalder-solutions%2F,,,,https://www.free-work.com/fr/companies/balder-solutions,https://www.free-work.com/fr/companies/balder-solutions
AUSY,1989,"
 Non renseigné
","
 > 1 000
","
 Deux-Sèvres, France
","
 ESN
"," Choisir AUSY, c’est rejoindre une entreprise de plus de 7 000 personnes, réparties sur 50 implantations en France et à l’international qui s’est imposé sur des secteurs variés comme la défense, l’aéronautique, les transports maritimes et navals, les télécoms et médias, le tertiaire, ou encore l’énergie pour proposer des missions longues chez des grands comptes incontournables, pour des start-up et sur nos plateaux forfaits.Nominé au Prix de l’Audace Créatrice, les activités AUSY s’appuient sur des référencements comme Amadeus, Air France, Orange, Airbus, IT-CE, La Poste, Crédit Agricole, DCNS, etc…Vous souhaitez intégrer un groupe innovant qui vous responsabilise rapidement et vous accompagne à chaque étape de votre réussite ?Rejoignez-nous ! 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.ausy.fr/fr/,"AngularJS,MOE,Recette,Test,Business Analyst,Kotlin,JAVA/J2EE,Drupal,Programmation,cobol,+24",https://www.linkedin.com/authwall?trk=gf&trkInfo=AQE20X9BQm3gxQAAAYPssNdgH-hMiXJYMfgFCB1aEDUwsFUOIhM92jwF27_59iZnZ38_P9bOInMsCPLGRMwJPSmmvNsUuhwVcvYEhm88CkyM1q9J0N4OUcwwewlnfFvIDIVKfXE=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fausy%2F,,,,https://www.free-work.com/fr/companies/ausy-16,https://www.free-work.com/fr/companies/ausy-16
